@relation 'generators.SEAGenerator -f 2 -i 2'

@attribute attrib1 numeric
@attribute attrib2 numeric
@attribute attrib3 numeric
@attribute class {groupA,groupB}

@data
8.213978,9.004363,7.372854,groupB
4.737058,1.270998,2.637035,groupA
2.034036,5.571877,9.616602,groupA
4.42769,1.010653,0.247913,groupA
1.885082,4.481472,5.7416,groupA
3.190847,9.101006,9.784738,groupB
5.243016,0.646126,7.991211,groupB
5.318347,8.507481,7.73903,groupB
5.111367,0.662253,8.61635,groupA
4.801401,8.946516,3.677531,groupB
3.690925,2.026863,0.344531,groupA
8.522321,5.347189,7.252426,groupB
2.747611,7.41252,7.917129,groupB
9.539931,8.447881,6.394154,groupB
0.228715,9.199247,7.067609,groupB
4.470788,3.649549,3.945098,groupA
1.986883,6.988446,9.824111,groupA
4.277376,5.090048,6.01753,groupB
8.153426,9.942841,5.482662,groupB
0.981634,3.710422,1.753532,groupA
1.774839,1.834323,8.431839,groupB
6.148701,0.537588,7.466603,groupA
0.201192,3.95186,2.737805,groupB
7.14998,3.680983,8.236259,groupB
9.887515,9.037028,0.419257,groupB
4.336132,8.571582,6.977233,groupB
7.182994,0.363429,6.994608,groupA
5.898515,7.31374,4.6047,groupB
6.563423,0.414083,9.21369,groupA
3.527158,8.52283,3.973655,groupB
0.145695,1.059356,3.463355,groupA
0.584632,7.787531,8.421946,groupA
1.441179,5.313476,6.91673,groupA
0.853508,2.646944,2.73769,groupA
1.432573,7.086988,6.253174,groupA
4.721238,9.147131,6.430361,groupA
2.359089,3.935845,4.265899,groupA
7.172308,7.625351,9.310713,groupB
7.939386,7.117968,9.633626,groupB
9.209467,1.6635,8.067265,groupB
2.442069,9.863075,6.653536,groupB
1.206192,2.350899,1.58038,groupA
2.192371,7.274168,6.285696,groupB
5.897013,4.658742,9.617159,groupB
0.297038,5.095356,1.082578,groupA
1.129561,1.885261,6.855917,groupA
0.185744,5.98578,4.681951,groupA
0.126701,2.984984,8.271666,groupB
6.367009,1.458417,0.620782,groupA
6.706744,9.443855,7.486873,groupB
6.874347,5.739015,0.70014,groupB
4.056293,8.55687,1.235866,groupB
3.206977,2.035226,9.97705,groupA
6.806479,8.427797,1.513866,groupA
2.08173,2.895535,8.857736,groupA
0.711287,9.990054,9.512056,groupB
5.135472,2.186491,6.16625,groupB
2.006502,6.805186,8.957877,groupA
8.708751,4.34179,8.666679,groupB
0.2451,4.588759,9.158092,groupB
2.22222,4.730436,9.596477,groupA
1.751708,8.938378,1.377855,groupB
7.459979,5.016669,0.151298,groupB
1.961888,2.4686,5.174801,groupA
8.576353,9.526828,3.392894,groupB
6.047398,0.621241,0.694204,groupB
4.88579,7.677037,6.745417,groupB
1.011471,1.529538,8.211944,groupA
6.426447,6.719017,7.296795,groupB
5.582619,2.460659,5.14634,groupA
5.001802,7.243094,1.877935,groupB
7.967175,0.060172,0.9499,groupA
6.402464,1.490737,9.322769,groupA
3.333094,3.60872,4.502861,groupA
5.822813,8.213334,9.454529,groupB
3.888424,5.929102,6.238397,groupB
3.953336,8.744965,5.639874,groupB
8.653408,1.493565,1.368743,groupB
6.157817,8.789944,6.125063,groupB
7.062079,4.291431,0.246932,groupB
0.019087,9.557617,1.327557,groupA
9.416868,5.844133,0.449692,groupB
1.372094,8.191558,1.264027,groupB
9.989713,0.416673,1.365219,groupB
6.323429,9.640241,1.050181,groupB
3.401074,4.662184,6.972691,groupA
9.541516,0.176607,6.650946,groupB
3.891226,8.255471,5.216217,groupB
7.205855,8.997932,5.945989,groupB
0.568085,1.537687,9.875704,groupA
7.606646,1.926371,3.178928,groupB
1.045936,5.552229,1.707846,groupA
8.359247,3.219967,7.63114,groupA
8.589939,3.973649,4.839238,groupB
5.477107,1.355008,3.895868,groupA
3.676855,1.243502,5.819945,groupB
0.611575,0.713353,1.015105,groupA
4.581066,0.29497,8.427406,groupA
0.331196,0.681029,7.241586,groupA
8.257402,3.340976,7.036711,groupB
3.763781,8.099686,8.29176,groupA
2.896033,2.843042,3.444546,groupA
2.986487,0.11127,8.526338,groupA
0.506106,4.985096,5.696885,groupA
1.089536,2.953175,8.03643,groupA
7.629613,0.052434,9.722178,groupA
8.662748,2.998523,2.136488,groupA
3.826486,1.591431,8.718084,groupA
1.379164,0.16583,6.671984,groupA
6.430913,2.685618,5.775993,groupB
9.791204,5.425498,8.380176,groupB
0.407627,3.436369,3.30056,groupB
9.176215,5.18208,7.879795,groupB
0.947407,5.952697,8.677931,groupA
3.909926,6.272423,2.6218,groupB
2.95604,0.299705,9.440578,groupB
9.261428,4.940305,6.880639,groupA
6.900152,0.920526,9.857586,groupA
3.8838,3.218574,6.81512,groupA
7.380046,9.276206,9.964673,groupB
2.479177,9.977837,6.296657,groupB
0.928929,4.94333,7.881979,groupB
5.552545,0.428715,4.740507,groupA
4.461741,4.181975,7.882036,groupA
3.013931,9.277356,3.772704,groupB
1.124962,1.717484,9.284051,groupA
2.888922,1.846517,8.285827,groupA
6.364911,7.428824,3.160826,groupB
3.390393,2.128576,6.271427,groupA
6.997548,9.837805,0.657264,groupB
7.382629,1.865284,7.679957,groupB
1.945094,9.354118,5.551611,groupB
1.316143,8.71566,4.393053,groupA
2.626104,2.741749,9.164897,groupA
4.788127,1.822061,9.483944,groupA
1.424308,9.02668,3.262466,groupB
0.379039,7.077758,1.983453,groupA
3.276823,8.969911,0.704798,groupB
2.815364,5.258618,1.752186,groupA
4.710134,6.971911,3.559411,groupB
5.266153,8.380838,1.301691,groupB
1.877444,6.513982,0.819206,groupB
0.623296,8.549779,1.573147,groupB
0.088411,8.260916,5.61526,groupA
7.14327,3.530979,4.083936,groupB
2.72806,8.402998,0.359346,groupB
9.013222,2.497666,0.258363,groupB
8.280707,2.39718,6.021171,groupB
9.024383,1.593361,0.770899,groupB
7.682229,3.800516,7.438885,groupB
6.522119,8.355214,0.935857,groupB
5.980821,9.537261,6.637986,groupB
7.113343,7.392296,8.111203,groupB
5.981592,2.922989,7.59112,groupA
4.788796,1.8427,0.979264,groupA
8.486512,5.14471,4.197993,groupB
7.302618,1.284086,3.307604,groupA
5.90834,8.685784,2.752512,groupB
8.805095,6.770102,2.420574,groupB
1.409619,3.263493,3.039312,groupA
6.198838,6.23873,7.174412,groupB
1.591223,9.749182,5.919429,groupB
7.261599,6.43241,0.699651,groupB
0.634963,2.491691,1.301257,groupA
0.486653,4.954415,0.604668,groupA
5.539488,0.652558,5.473931,groupA
2.03703,3.904927,0.338542,groupB
9.629649,5.440285,7.034682,groupB
4.260637,5.270153,6.529893,groupB
9.880709,5.039439,1.374945,groupB
6.941392,9.47534,3.527986,groupB
6.272187,8.195936,2.160409,groupB
0.612441,4.240345,1.862675,groupA
1.657549,8.106929,4.009136,groupB
5.67703,4.796701,8.405745,groupB
2.936592,9.010435,7.683861,groupB
5.563701,7.087769,1.355958,groupA
8.928126,7.846451,6.555446,groupB
0.295345,3.8622,0.813902,groupA
4.46039,7.27104,4.65639,groupB
1.0348,5.149446,3.449221,groupA
0.566885,0.333821,8.521988,groupA
0.459484,2.863968,0.460972,groupA
7.646015,3.642222,9.143495,groupB
0.429582,8.757916,9.901197,groupB
8.548402,9.199317,3.665608,groupB
2.928617,6.523431,7.194367,groupB
2.360063,8.206131,0.966052,groupB
9.43438,4.737045,9.075553,groupB
3.804752,0.85514,1.023742,groupA
0.804576,2.032701,9.112965,groupA
0.340622,5.280786,0.740411,groupA
4.457988,0.408919,2.237849,groupA
6.386271,5.439779,6.214588,groupB
5.267679,2.63183,3.715524,groupA
1.204392,5.394775,6.243002,groupB
7.8027,4.372708,3.070831,groupB
5.25257,4.58649,8.653298,groupA
4.410346,7.7159,9.479438,groupB
1.53653,7.397187,1.320161,groupA
8.024618,0.087269,0.096062,groupA
9.421327,4.83503,2.765905,groupB
6.08302,1.712917,5.08066,groupB
8.489539,6.852108,0.377857,groupB
4.226752,8.820312,6.92216,groupB
8.971037,4.049729,0.754588,groupA
4.719371,8.636314,9.878009,groupB
3.124466,2.397948,1.311686,groupA
7.287871,9.76539,5.68641,groupB
4.313855,4.819075,5.79226,groupB
7.322572,6.876113,3.865809,groupB
5.378287,5.551158,4.93602,groupB
9.663763,4.114834,9.02394,groupB
4.727789,6.197445,6.734411,groupA
6.181624,0.475885,0.713861,groupA
4.584351,4.128626,0.37277,groupA
8.649929,7.246784,7.037246,groupB
1.084512,3.982217,4.28369,groupA
6.549535,9.717695,0.022993,groupB
9.92587,6.898827,2.263612,groupB
8.453386,5.66619,9.542961,groupB
3.469478,1.141775,8.998524,groupA
6.151106,8.517127,6.881196,groupB
0.051837,0.813151,6.34231,groupA
1.518093,8.255357,4.180068,groupB
6.622933,8.133317,0.290626,groupB
0.787972,6.971888,9.157124,groupA
1.785659,9.998916,7.082326,groupB
4.058698,1.15526,6.456069,groupA
6.210886,7.253826,3.515716,groupB
0.85734,9.810804,7.755351,groupB
3.832919,2.116357,2.524236,groupA
9.300154,2.224256,4.510233,groupB
7.459772,3.402046,7.054146,groupA
7.776869,0.699326,7.9161,groupA
2.538667,6.414058,2.661493,groupA
1.459056,0.609498,5.155116,groupA
6.971852,3.71125,9.749085,groupA
6.183858,5.96092,2.299656,groupB
5.917828,4.300364,5.064251,groupA
5.842967,4.21553,6.831996,groupB
5.113627,1.428439,9.783902,groupA
7.518085,1.702543,9.374663,groupB
7.714692,7.140357,3.860786,groupA
4.736973,8.555254,2.539308,groupB
3.488532,1.620404,1.820641,groupA
6.964305,5.362142,4.945931,groupB
1.437999,3.666148,0.35439,groupA
3.986279,4.0055,1.965976,groupA
2.138778,2.204616,9.489912,groupA
8.5759,5.945985,5.521075,groupB
1.934239,6.448001,7.979507,groupA
2.707833,0.341271,7.227927,groupA
8.458681,8.325802,3.839862,groupB
1.1728,8.65647,0.729749,groupB
8.839975,0.629845,4.011727,groupB
4.554271,1.661665,3.353811,groupA
2.751597,9.088657,5.557609,groupB
9.845629,6.033504,7.871701,groupB
7.399179,0.118048,1.428536,groupA
6.935412,6.612498,0.426837,groupB
9.051374,6.44344,4.328738,groupB
7.738744,3.295059,5.671375,groupB
0.817685,4.879043,8.026374,groupA
7.945143,6.915562,3.838895,groupB
8.602961,7.903132,3.976249,groupB
9.456032,4.259095,0.842107,groupB
8.196447,5.420068,5.758543,groupB
5.157781,6.485716,7.070033,groupB
3.319779,9.515866,7.615334,groupA
8.757218,2.397762,0.590557,groupB
9.749633,6.087521,1.160263,groupB
6.504477,7.301953,4.733732,groupB
7.890935,7.860929,5.28896,groupB
8.105025,0.397122,5.794281,groupA
8.552899,0.92724,0.533207,groupB
9.017356,1.238155,4.132906,groupB
9.001287,9.985719,3.944815,groupB
8.594699,9.597109,3.428094,groupA
5.530071,4.637587,9.602021,groupB
4.081001,7.388269,0.403573,groupB
4.572452,6.328563,9.42845,groupB
4.450447,6.236078,6.658114,groupB
2.290774,5.954999,2.928693,groupA
8.045448,6.267621,2.476787,groupB
2.972515,2.42079,4.87136,groupA
3.805785,5.23506,6.719396,groupB
8.26336,2.707375,0.244568,groupB
9.56376,8.459224,5.902669,groupB
3.934687,2.142228,3.635571,groupA
5.187436,9.885397,0.691287,groupB
3.282048,2.036228,4.770782,groupA
2.095844,9.717355,0.234712,groupB
8.347426,5.59745,6.246329,groupB
8.880157,0.150023,3.125002,groupA
1.308261,7.926173,7.750915,groupB
3.787591,4.750063,6.693582,groupA
1.226231,3.334461,4.62865,groupA
2.141175,6.097661,0.295228,groupB
2.686284,2.41051,6.988566,groupA
1.853586,1.481157,9.586249,groupA
0.864947,1.160683,7.807508,groupA
3.630027,1.348265,2.870279,groupA
1.613986,9.584037,8.809945,groupB
3.969216,8.737892,8.161655,groupB
1.425184,4.709324,7.09969,groupA
3.08861,4.248978,3.84582,groupA
8.180404,0.006831,9.168768,groupA
1.664229,6.314046,4.794618,groupA
6.808258,4.127717,6.001201,groupB
8.506826,9.097993,2.581316,groupB
4.182431,1.102675,2.657813,groupA
6.799109,4.104059,8.505887,groupB
0.535683,8.721626,7.459264,groupA
2.094937,3.208178,5.226056,groupA
3.250167,9.838657,8.037245,groupB
0.735536,9.471008,7.592231,groupB
1.231042,1.488642,5.23341,groupA
4.301902,7.415997,5.326273,groupB
5.821073,2.132761,6.051902,groupA
0.46473,0.771603,1.644073,groupA
2.056368,9.570756,4.535118,groupB
8.910462,2.100871,3.163836,groupB
0.91192,8.107185,3.274379,groupB
7.757685,2.68114,6.401142,groupB
7.736758,9.581171,2.248262,groupB
2.539517,9.53592,6.681205,groupB
0.1186,9.238566,3.433122,groupB
7.218578,1.900249,7.014253,groupB
6.453743,5.312302,7.650198,groupB
5.420697,7.937298,2.581665,groupB
5.969557,7.623099,2.088606,groupB
0.169708,2.336769,8.462844,groupA
9.465155,8.778078,8.771342,groupA
2.411455,6.753847,1.336683,groupB
0.780431,5.663978,8.998661,groupA
1.62993,7.887496,0.586106,groupB
6.600304,6.120682,7.164027,groupB
0.277316,5.223301,0.955957,groupA
3.085432,7.40903,5.427402,groupB
2.669031,0.536894,8.727162,groupA
5.285968,5.324645,8.932502,groupB
9.331049,3.041029,9.146242,groupB
4.103821,8.144701,6.831111,groupB
5.372002,7.277817,6.015102,groupB
8.201824,8.603612,3.15706,groupB
0.659845,9.011625,3.162226,groupB
4.555298,3.534459,8.597666,groupA
0.117611,3.071547,6.31297,groupB
5.482955,4.899794,0.297194,groupB
9.10047,8.995233,8.590008,groupB
3.452398,2.139609,8.09125,groupA
7.296668,9.023039,6.678856,groupB
1.240064,6.274305,4.470844,groupB
2.627771,1.376159,8.448427,groupA
1.726173,8.361682,7.397451,groupB
7.74232,6.568466,8.503765,groupB
7.432093,0.648388,0.587321,groupA
0.288629,7.071316,9.386591,groupA
9.107464,6.199959,0.580552,groupB
7.636774,4.76547,8.329249,groupB
6.396703,4.929884,2.787523,groupB
8.719964,2.004604,3.032244,groupB
7.482372,6.445957,7.628656,groupB
6.458856,9.845703,3.579099,groupB
3.936,0.043544,6.362044,groupA
5.708056,5.588288,4.433591,groupB
5.828558,1.478334,5.715862,groupA
7.451456,3.731353,8.275563,groupA
9.30117,8.764541,4.840406,groupB
3.343111,6.505472,1.359115,groupB
4.148766,7.33488,1.065283,groupB
3.267614,2.023581,7.30819,groupA
4.972336,9.986598,5.055961,groupB
1.857637,1.754247,4.391866,groupA
7.848292,3.599933,1.132474,groupA
8.892765,6.425751,0.382965,groupB
5.259568,8.563594,0.193061,groupB
3.063119,1.113165,8.286331,groupA
1.521643,8.451509,4.59451,groupA
5.976572,2.146675,3.644982,groupB
7.647122,8.038714,7.836498,groupB
2.864116,3.882233,6.050921,groupA
6.856589,1.276991,3.743181,groupA
8.522313,6.610986,5.727369,groupB
7.873786,7.27964,2.307558,groupB
0.173193,9.750336,3.374529,groupB
3.536405,5.122687,1.327874,groupA
8.000406,1.951243,8.064286,groupB
9.114649,9.601942,7.744316,groupB
2.808759,0.08916,8.122603,groupA
2.797007,9.142841,8.129724,groupB
4.744521,4.029252,6.491797,groupA
6.649398,0.684584,6.843215,groupA
3.859589,8.869554,7.071441,groupB
9.317633,9.628487,2.997442,groupB
2.66668,4.985819,2.066515,groupA
3.133834,6.228855,5.520009,groupB
7.366627,5.076663,5.307507,groupB
0.002928,1.315309,8.629341,groupA
1.448438,2.996059,5.621048,groupA
1.31784,1.621432,3.285395,groupA
3.920769,7.146752,6.863763,groupB
5.030894,6.900646,1.906932,groupB
7.329099,1.552433,9.653945,groupA
2.776584,9.038758,4.397289,groupA
2.414394,8.086793,3.363278,groupA
2.343955,7.169868,0.403008,groupB
3.16303,4.344673,6.870578,groupA
4.16288,5.647256,4.0996,groupB
7.318001,0.936778,9.451518,groupA
7.067,1.187309,8.100319,groupA
5.644451,9.883195,1.04431,groupB
9.586937,3.454724,4.957336,groupB
3.678666,3.807183,4.476275,groupB
0.632943,1.711145,5.133228,groupA
2.431164,0.242722,9.192168,groupA
6.143275,3.563891,9.639325,groupB
7.84516,2.42679,2.665326,groupB
4.638236,5.628361,3.240544,groupB
1.614008,9.601731,5.537919,groupB
3.210451,7.149619,1.890915,groupB
7.600291,3.869392,3.497804,groupB
3.561683,9.777105,0.798116,groupB
7.695473,3.130669,5.893086,groupB
8.043036,2.475429,7.006823,groupB
3.902788,5.636108,8.200482,groupA
0.852417,5.250066,6.958507,groupA
1.421797,3.841258,4.292389,groupA
5.171513,2.200539,6.204356,groupA
9.381133,9.640838,1.55341,groupB
9.888298,6.093427,2.204799,groupA
9.764619,1.447865,2.687089,groupB
4.257603,1.591706,6.974145,groupA
8.74623,5.811538,3.282776,groupB
5.754468,3.389709,4.137638,groupA
8.721294,1.400799,4.784487,groupB
6.071945,4.999948,9.032398,groupB
9.658338,7.254817,4.168467,groupB
4.492035,1.916288,9.639012,groupA
6.891405,5.915404,9.624753,groupB
4.138753,2.014542,4.917516,groupA
1.649911,0.355073,6.109502,groupA
2.686527,2.000359,2.741869,groupA
5.828722,0.018368,1.951422,groupA
7.017489,3.458128,6.785393,groupB
6.417094,3.254769,6.375601,groupB
4.24119,3.659983,7.099107,groupA
2.644542,0.936019,9.94726,groupA
4.072958,1.198541,9.50132,groupA
7.189602,4.196256,6.325112,groupB
0.616419,7.662855,1.374953,groupA
7.275296,6.224657,6.404388,groupB
3.549448,0.455369,1.860287,groupA
3.606444,3.848107,7.279204,groupA
1.387463,9.501511,9.131467,groupB
7.093809,6.149781,4.151905,groupB
2.657407,2.670897,6.568656,groupA
3.291793,9.484389,7.894492,groupB
9.820673,7.446543,3.776623,groupB
3.35238,6.313072,7.694968,groupB
3.766974,5.363662,8.584274,groupB
2.463688,2.571531,1.249604,groupA
2.405168,6.487444,6.270726,groupA
0.353682,3.350376,9.989245,groupA
1.464837,9.924674,5.353647,groupB
6.834033,8.626179,7.527853,groupB
6.482077,2.012268,3.916193,groupA
9.652673,6.721702,0.390473,groupB
1.671189,1.756494,0.436951,groupA
5.781457,0.163919,2.30419,groupA
8.836254,3.139123,3.511941,groupB
8.243455,3.820244,8.73093,groupA
4.952767,0.167624,9.726369,groupA
8.402387,1.032249,7.289751,groupB
3.373089,7.540561,0.236729,groupB
4.16717,0.570086,2.67714,groupA
2.045536,9.161657,1.911275,groupB
9.267538,6.624518,2.305079,groupA
3.782191,0.960413,4.103256,groupA
2.722222,0.683881,4.853907,groupA
5.074711,8.813712,8.714493,groupB
5.321913,7.461413,5.19074,groupB
8.845271,3.194921,0.933074,groupA
6.241809,0.228393,1.360498,groupA
4.407443,9.885817,6.625554,groupB
7.751052,8.80329,2.362659,groupB
3.20136,2.59796,2.246387,groupA
4.844999,0.107134,0.280841,groupA
9.090356,9.24705,8.016404,groupB
4.273327,1.564423,2.413718,groupA
4.831225,6.894554,3.914502,groupB
1.62931,3.618921,3.470145,groupA
0.72462,8.550932,2.488175,groupA
7.2796,7.426926,0.281629,groupB
5.125641,4.68708,3.028597,groupB
5.261664,4.086317,5.498201,groupA
2.948689,4.468051,7.628802,groupA
1.693803,6.12935,0.368005,groupA
6.489327,9.17286,5.307928,groupA
4.990917,4.45955,3.20151,groupB
4.684964,2.031407,4.843719,groupA
7.13052,5.208163,5.020896,groupB
2.302505,9.637141,6.083669,groupB
6.743261,6.1745,8.242656,groupB
7.432472,7.749182,0.057462,groupB
1.732096,1.618606,4.992736,groupA
1.48292,2.837442,9.000135,groupA
5.509326,3.856091,3.640123,groupB
9.342297,0.967222,9.59357,groupB
8.425382,2.617695,1.960981,groupB
4.598956,2.768475,1.090686,groupA
4.870619,9.783337,6.003001,groupB
0.004443,8.382781,8.863045,groupA
7.787967,6.863046,9.647138,groupB
5.684412,5.024337,6.797566,groupB
2.768274,2.535201,5.614258,groupA
4.930838,0.952102,0.286058,groupB
8.39041,0.017103,0.282336,groupA
6.771275,9.30858,8.268287,groupB
6.858133,6.677322,1.329037,groupB
1.985056,5.995961,8.514568,groupA
4.613144,6.241435,1.528808,groupB
4.331086,8.05365,4.299825,groupB
8.73589,9.58183,1.109735,groupB
9.549515,1.857108,6.110669,groupB
1.346486,4.157863,5.955242,groupA
4.909588,9.788554,5.508374,groupB
4.510926,0.943361,8.870413,groupA
8.318554,2.737726,3.681311,groupB
3.585812,4.323999,9.852097,groupA
3.333238,6.245687,1.538081,groupB
7.558025,4.804909,5.956059,groupB
2.26294,7.548866,1.607763,groupB
9.240948,3.545649,0.726722,groupB
1.008858,2.351432,5.71708,groupA
5.526525,1.072082,0.187628,groupA
5.748572,6.910996,9.18968,groupB
4.092903,7.796634,6.997243,groupA
4.5466,7.546185,9.822175,groupA
7.924458,7.802269,5.955925,groupA
0.949057,5.497984,3.71973,groupA
5.949391,0.850773,9.06218,groupA
9.697963,6.392285,3.292139,groupB
7.752549,9.828301,6.683994,groupB
4.726487,4.327293,0.904723,groupB
8.964209,5.507765,6.506888,groupB
1.369817,1.436141,7.070283,groupA
3.014998,7.430533,2.280573,groupA
5.944187,6.447021,7.561444,groupB
0.679178,1.414743,1.259232,groupA
4.176146,3.79563,7.46462,groupB
3.59982,8.31661,2.501521,groupB
0.815116,4.804463,2.766706,groupA
1.599627,0.692713,4.160156,groupA
7.014095,8.166233,3.162584,groupB
0.464122,0.708006,5.791305,groupA
5.19439,8.418722,8.977345,groupB
6.597435,4.959578,1.898451,groupB
9.861132,1.818943,2.469322,groupB
6.585688,7.06402,7.905328,groupB
2.727375,0.807835,6.121366,groupA
6.81559,4.830846,0.395461,groupB
7.215954,8.857759,4.565455,groupB
9.401972,0.188336,5.972908,groupB
7.217774,6.894026,9.579408,groupB
1.284756,2.850652,8.430546,groupA
4.145863,5.391724,0.181958,groupB
8.94525,3.045158,9.550301,groupB
6.453926,3.252845,4.328141,groupB
6.509003,0.178653,4.081747,groupA
2.025336,1.451476,3.615286,groupA
3.436137,3.539997,8.377598,groupA
4.715579,3.975733,8.524754,groupA
5.781914,5.695458,5.021721,groupB
8.990804,6.257794,9.972565,groupB
8.398537,7.366495,7.080394,groupB
8.185802,5.942196,8.413917,groupA
4.996799,7.797292,9.053863,groupB
7.600177,3.862678,2.431102,groupB
7.432813,8.451401,4.878501,groupB
4.140571,3.77749,4.793549,groupA
8.850348,5.679859,1.788759,groupB
9.846419,1.984206,3.073432,groupB
3.499642,3.804623,5.755089,groupA
2.927478,5.003214,8.260486,groupA
7.336457,9.856035,5.931304,groupA
8.674857,3.01531,4.44274,groupB
2.137547,0.053724,3.619566,groupA
4.939473,9.139119,4.167365,groupB
2.608249,4.850016,9.252618,groupA
9.605443,9.393344,4.746147,groupB
0.519128,3.559594,2.229157,groupA
0.82276,3.021148,8.472161,groupA
7.067605,9.143451,2.530565,groupB
5.543764,6.679849,7.976409,groupB
4.044948,6.813278,0.324211,groupB
6.531887,6.068129,6.485054,groupB
4.932548,4.542316,2.224103,groupB
9.927178,4.445492,6.956201,groupB
0.523975,6.437871,5.231048,groupA
9.280365,9.33173,8.665657,groupB
7.637115,5.056021,6.659852,groupA
6.012566,4.229159,6.232063,groupB
8.483351,4.292557,9.587877,groupB
1.371335,7.043583,1.067694,groupA
2.933153,2.345274,6.407449,groupA
4.356127,4.007363,7.124906,groupA
3.219701,3.220428,4.691827,groupA
